tick,x,y,z,dx,dy,dz,yaw,pitch,onGround,sprinting,sneaking,keyUp,keyDown,keyLeft,keyRight,keyJump,keyShift,keySprint
2245,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2246,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2247,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2248,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2249,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2250,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2251,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2252,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2253,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2254,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2255,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2256,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2257,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2258,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2259,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2260,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2261,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2262,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2263,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2264,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2265,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2266,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2267,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2268,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2269,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2270,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2271,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2272,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2273,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2274,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2275,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2276,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2277,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2278,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2279,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2280,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2281,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2282,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2283,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2284,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2285,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2286,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2287,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2288,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2289,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2290,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2291,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2292,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2293,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2294,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2295,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2296,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2297,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2298,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2299,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2300,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2301,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2302,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2303,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2304,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2305,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2306,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2307,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2308,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2309,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2310,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2311,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2312,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2313,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2314,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2315,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2316,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2317,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2318,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2319,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2320,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2321,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2322,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2323,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2324,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2325,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2326,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2327,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2328,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2329,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2330,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2331,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2332,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2333,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2334,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2335,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2336,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2337,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2338,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2339,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2340,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2341,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2342,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2343,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2344,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2345,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2346,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2347,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2348,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2349,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2350,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2351,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2352,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2353,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2354,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2355,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2356,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2357,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2358,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2359,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2360,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2361,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2362,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2363,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2364,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2365,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2366,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2367,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2368,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2369,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2370,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2371,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2372,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2373,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2374,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2375,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2376,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2377,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2378,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2379,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2380,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
2381,-4587866551966522945,4634485491540951040,-4580985576292772709,0,-4633058300709086167,0,-1018826534,1108330721,1,0,0,0,0,0,0,0,0,0
